,Unnamed: 0,Area_code,State,Market,Market_size,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Budget_profit,Budget_COGS,Budget_margin,Budget_sales,Product_ID,Date,Product_type,Product,Type
2528,2528,630,illinois,central,major market,43,74,132,58,31,19,548,50,40,70,110,9,2010-01-09,3,lemon,1
2529,2529,630,illinois,central,major market,27,51,90,39,24,12,541,40,20,40,60,9,2010-01-10,3,lemon,1
2530,2530,630,illinois,central,major market,104,109,206,84,39,27,603,60,70,90,160,9,2011-01-03,3,lemon,1
2531,2531,630,illinois,central,major market,84,117,198,81,33,22,984,80,70,110,180,10,2010-01-11,3,mint,1
2532,2532,630,illinois,central,major market,88,124,210,86,36,24,1003,80,80,110,190,10,2010-01-12,3,mint,1
2533,2533,630,illinois,central,major market,184,178,298,123,42,34,947,140,100,160,260,10,2011-01-06,3,mint,1
2534,2534,630,illinois,central,major market,125,118,212,81,34,22,588,80,60,110,170,11,2011-01-09,1,darjeeling,0
2535,2535,630,illinois,central,major market,79,79,142,54,26,15,601,50,40,70,110,11,2011-01-12,1,darjeeling,0
2536,2536,630,illinois,central,major market,59,114,189,75,55,24,549,50,60,100,160,12,2010-01-02,1,earl grey,0
2537,2537,630,illinois,central,major market,49,102,170,68,53,22,559,40,50,90,140,12,2010-01-04,1,earl grey,0
2538,2538,630,illinois,central,major market,59,114,189,75,55,24,659,50,60,90,150,12,2010-01-11,1,earl grey,0
2539,2539,630,illinois,central,major market,47,101,168,67,54,22,677,40,50,80,130,12,2010-01-12,1,earl grey,0
2540,2540,630,illinois,central,major market,61,96,159,64,48,21,593,50,50,90,140,12,2011-01-05,1,earl grey,0
2541,2541,630,illinois,central,major market,59,90,160,60,50,19,656,40,50,80,130,12,2011-01-09,1,earl grey,0
2542,2542,631,new york,east,major market,276,428,712,284,152,99,2108,280,270,400,670,2,2010-01-04,0,columbian,0
2543,2543,631,new york,east,major market,135,136,228,94,35,26,608,120,90,150,240,13,2011-01-07,1,green tea,0
2544,2544,631,new york,east,major market,247,378,638,260,131,98,1558,200,190,300,490,9,2010-01-04,3,lemon,1
2545,2545,631,new york,east,major market,204,331,576,245,127,93,1704,140,180,240,420,9,2010-01-11,3,lemon,1
2546,2546,631,new york,east,major market,459,453,796,294,144,111,1727,210,220,320,540,9,2011-01-12,3,lemon,1
2547,2547,631,new york,east,major market,40,-75,175,239,95,74,4360,-100,130,-50,80,10,2011-01-10,3,mint,1
2548,2548,631,new york,east,major market,100,137,232,95,37,26,809,120,100,150,250,11,2010-01-02,1,darjeeling,0
2549,2549,631,new york,east,major market,144,191,323,132,47,36,994,170,130,210,340,11,2010-01-08,1,darjeeling,0
2550,2550,631,new york,east,major market,95,132,223,91,37,25,777,120,90,150,240,12,2010-01-04,1,earl grey,0
2551,2551,631,new york,east,major market,156,144,259,99,39,27,766,130,100,160,260,12,2011-01-02,1,earl grey,0
2552,2552,631,new york,east,major market,175,262,490,228,87,63,1459,200,210,270,480,7,2010-01-01,2,regular espresso,0
2553,2553,631,new york,east,major market,318,415,675,260,97,72,1405,340,240,420,660,7,2010-01-06,2,regular espresso,0
2554,2554,631,new york,east,major market,251,280,541,266,91,74,1355,190,250,280,530,7,2011-01-07,2,regular espresso,0
2555,2555,636,missouri,central,small market,39,105,190,85,66,32,494,40,90,100,190,2,2010-01-01,0,columbian,0
2556,2556,636,missouri,central,small market,31,93,169,76,62,28,613,40,80,90,170,2,2010-01-07,0,columbian,0
2557,2557,636,missouri,central,small market,68,90,176,75,44,23,956,60,70,100,170,3,2011-01-02,0,decaf irish cream,1
2558,2558,636,missouri,central,small market,52,77,151,65,42,20,1053,70,50,80,130,3,2011-01-10,0,decaf irish cream,1
2559,2559,636,missouri,central,small market,53,76,148,63,40,19,1075,40,60,70,130,3,2011-01-12,0,decaf irish cream,1
2560,2560,636,missouri,central,small market,2,49,88,39,47,14,250,0,30,40,70,13,2010-01-12,1,green tea,0
2561,2561,636,missouri,central,small market,40,42,80,33,46,12,190,0,20,40,60,13,2011-01-03,1,green tea,0
2562,2562,636,missouri,central,small market,41,65,109,44,24,12,844,50,50,70,120,5,2010-01-05,2,caffe mocha,0
2563,2563,636,missouri,central,small market,57,65,108,44,22,12,844,50,50,70,120,5,2011-01-05,2,caffe mocha,0
2564,2564,636,missouri,central,small market,40,49,82,34,19,9,890,40,30,60,90,5,2011-01-08,2,caffe mocha,0
2565,2565,636,missouri,central,small market,56,61,110,42,23,11,771,60,40,80,120,6,2011-01-02,2,decaf espresso,1
2566,2566,636,missouri,central,small market,43,53,88,36,20,10,828,40,40,60,100,6,2011-01-06,2,decaf espresso,1
2567,2567,636,missouri,central,small market,40,48,86,33,21,9,836,50,40,60,100,6,2011-01-11,2,decaf espresso,1
2568,2568,636,missouri,central,small market,40,61,104,43,69,39,256,10,30,60,90,8,2010-01-02,3,chamomile,1
2569,2569,636,missouri,central,small market,40,62,106,44,69,40,325,10,30,60,90,8,2010-01-09,3,chamomile,1
2570,2570,636,missouri,central,small market,40,82,140,59,77,53,338,10,50,70,120,8,2011-01-07,3,chamomile,1
2571,2571,636,missouri,central,small market,3,88,150,63,80,57,332,20,50,80,130,8,2011-01-08,3,chamomile,1
2572,2572,636,missouri,central,small market,40,18,106,88,50,27,715,-10,70,20,90,9,2010-01-03,3,lemon,1
2573,2573,636,missouri,central,small market,40,25,141,116,58,35,1142,0,90,30,120,9,2010-01-06,3,lemon,1
2574,2574,636,missouri,central,small market,40,40,142,93,52,28,840,10,70,40,110,9,2011-01-04,3,lemon,1
2575,2575,636,missouri,central,small market,40,38,135,98,49,30,973,0,80,30,110,9,2011-01-05,3,lemon,1
2576,2576,636,missouri,central,small market,11,51,88,37,40,12,195,10,30,40,70,11,2010-01-04,1,darjeeling,0
2577,2577,636,missouri,central,small market,14,55,96,41,41,13,239,20,30,50,80,11,2010-01-06,1,darjeeling,0
2578,2578,636,missouri,central,small market,17,59,103,44,42,14,258,30,30,60,90,11,2010-01-07,1,darjeeling,0
2579,2579,636,missouri,central,small market,13,53,92,39,40,12,244,30,20,40,60,11,2010-01-10,1,darjeeling,0
2580,2580,636,missouri,central,small market,13,47,87,35,38,11,248,10,20,40,60,11,2011-01-11,1,darjeeling,0
2581,2581,636,missouri,central,small market,40,42,76,34,45,12,211,0,20,40,60,12,2010-01-11,1,earl grey,0
2582,2582,641,iowa,central,small market,18,35,58,23,17,6,843,30,20,40,60,1,2010-01-06,0,amaretto,0
2583,2583,641,iowa,central,small market,19,38,63,25,19,7,851,30,20,40,60,1,2010-01-08,0,amaretto,0
2584,2584,641,iowa,central,small market,10,25,41,16,15,4,851,20,10,30,40,1,2010-01-12,0,amaretto,0
2585,2585,641,iowa,central,small market,5,34,62,28,29,8,965,20,20,40,60,2,2010-01-01,0,columbian,0
2586,2586,641,iowa,central,small market,6,35,63,28,29,8,958,20,20,40,60,2,2010-01-03,0,columbian,0
2587,2587,641,iowa,central,small market,8,34,69,28,30,8,965,20,20,40,60,2,2011-01-01,0,columbian,0
2588,2588,641,iowa,central,small market,9,35,67,28,29,8,961,20,20,40,60,2,2011-01-02,0,columbian,0
2589,2589,641,iowa,central,small market,11,38,69,32,28,9,996,20,30,40,70,2,2011-01-06,0,columbian,0
2590,2590,641,iowa,central,small market,12,38,74,31,30,9,1009,10,30,30,60,2,2011-01-12,0,columbian,0
2591,2591,641,iowa,central,small market,1,18,32,14,17,4,602,10,10,20,30,3,2010-01-08,0,decaf irish cream,1
2592,2592,641,iowa,central,small market,40,13,23,10,15,3,598,10,0,10,10,3,2010-01-10,0,decaf irish cream,1
2593,2593,641,iowa,central,small market,40,13,23,10,16,3,596,10,0,20,20,3,2010-01-11,0,decaf irish cream,1
2594,2594,641,iowa,central,small market,18,31,58,23,19,7,620,20,20,30,50,3,2011-01-02,0,decaf irish cream,1
2595,2595,641,iowa,central,small market,13,28,52,21,19,6,614,20,20,30,50,3,2011-01-04,0,decaf irish cream,1
2596,2596,641,iowa,central,small market,1,18,32,14,16,4,602,10,10,20,30,3,2011-01-08,0,decaf irish cream,1
2597,2597,641,iowa,central,small market,40,13,25,10,15,3,598,10,0,10,10,3,2011-01-10,0,decaf irish cream,1
2598,2598,641,iowa,central,small market,13,29,49,20,16,5,808,20,20,30,50,5,2010-01-07,2,caffe mocha,0
2599,2599,641,iowa,central,small market,27,35,62,23,17,6,800,50,20,50,70,5,2011-01-10,2,caffe mocha,0
2600,2600,641,iowa,central,small market,31,43,43,0,12,0,559,40,0,50,50,6,2010-01-07,2,decaf espresso,1
2601,2601,641,iowa,central,small market,32,43,43,0,11,0,344,40,0,50,50,6,2010-01-12,2,decaf espresso,1
2602,2602,641,iowa,central,small market,202,312,546,234,110,77,1310,200,200,280,480,8,2010-01-01,3,chamomile,1
2603,2603,641,iowa,central,small market,212,324,567,243,112,80,1260,210,200,290,490,8,2010-01-03,3,chamomile,1
2604,2604,641,iowa,central,small market,241,362,634,272,121,89,1616,230,230,320,550,8,2010-01-06,3,chamomile,1
2605,2605,641,iowa,central,small market,216,329,576,247,113,81,1744,200,230,300,530,8,2010-01-12,3,chamomile,1
2606,2606,641,iowa,central,small market,315,312,611,234,116,77,1310,200,200,280,480,8,2011-01-01,3,chamomile,1
2607,2607,641,iowa,central,small market,356,387,672,291,120,96,1742,240,250,340,590,8,2011-01-07,3,chamomile,1
2608,2608,641,iowa,central,small market,291,304,567,228,108,75,1691,180,210,280,490,8,2011-01-11,3,chamomile,1
2609,2609,641,iowa,central,small market,114,176,298,122,62,39,789,130,90,150,240,9,2010-01-10,3,lemon,1
2610,2610,641,iowa,central,small market,134,139,262,95,56,30,608,90,80,120,200,9,2011-01-01,3,lemon,1
2611,2611,641,iowa,central,small market,151,158,285,109,56,34,585,110,90,140,230,9,2011-01-03,3,lemon,1
2612,2612,641,iowa,central,small market,159,165,296,113,58,36,803,100,100,150,250,9,2011-01-11,3,lemon,1
2613,2613,641,iowa,central,small market,164,261,521,260,97,72,1715,150,220,230,450,11,2010-01-06,1,darjeeling,0
2614,2614,641,iowa,central,small market,155,249,498,249,94,69,1775,140,210,220,430,11,2010-01-09,1,darjeeling,0
2615,2615,641,iowa,central,small market,156,251,501,250,95,70,1820,120,210,200,410,11,2010-01-12,1,darjeeling,0
2616,2616,641,iowa,central,small market,209,229,487,228,88,63,1436,140,190,210,400,11,2011-01-02,1,darjeeling,0
2617,2617,641,iowa,central,small market,232,251,534,250,95,70,1820,120,210,200,410,11,2011-01-12,1,darjeeling,0
2618,2618,641,iowa,central,small market,216,360,654,294,144,111,1838,170,240,300,540,12,2010-01-12,1,earl grey,0
2619,2619,641,iowa,central,small market,273,301,611,245,132,93,1419,160,210,270,480,12,2011-01-01,1,earl grey,0
2620,2620,641,iowa,central,small market,251,294,569,240,125,91,1391,150,200,260,460,12,2011-01-02,1,earl grey,0
2621,2621,641,iowa,central,small market,331,370,716,302,147,114,1783,210,250,340,590,12,2011-01-09,1,earl grey,0
2622,2622,641,iowa,central,small market,257,300,581,245,127,93,1784,130,200,250,450,12,2011-01-11,1,earl grey,0
2623,2623,646,new york,east,major market,357,534,890,356,177,124,2476,350,340,500,840,2,2010-01-06,0,columbian,0
2624,2624,646,new york,east,major market,407,454,749,302,148,105,2250,300,280,430,710,2,2011-01-05,0,columbian,0
2625,2625,646,new york,east,major market,105,145,245,100,40,28,598,130,100,160,260,13,2010-01-08,1,green tea,0
2626,2626,646,new york,east,major market,84,118,199,81,34,22,588,100,80,130,210,13,2010-01-09,1,green tea,0
2627,2627,646,new york,east,major market,123,117,211,81,34,22,441,100,80,130,210,13,2011-01-03,1,green tea,0
2628,2628,646,new york,east,major market,40,-52,69,121,143,109,1673,-180,110,-50,60,5,2010-01-05,2,caffe mocha,0
2629,2629,646,new york,east,major market,40,-52,68,121,133,109,1673,-180,110,-50,60,5,2011-01-05,2,caffe mocha,0
2630,2630,646,new york,east,major market,229,369,653,284,140,107,1565,180,210,290,500,9,2010-01-08,3,lemon,1
2631,2631,646,new york,east,major market,199,191,320,132,44,36,994,170,130,210,340,11,2011-01-08,1,darjeeling,0
2632,2632,646,new york,east,major market,94,130,219,89,36,24,777,110,90,140,230,12,2010-01-01,1,earl grey,0
2633,2633,646,new york,east,major market,153,152,254,104,38,29,821,120,110,160,270,12,2011-01-05,1,earl grey,0
2634,2634,646,new york,east,major market,179,277,543,266,98,74,1319,190,250,280,530,7,2010-01-08,2,regular espresso,0
2635,2635,646,new york,east,major market,381,464,675,211,83,59,933,390,200,460,660,7,2010-01-11,2,regular espresso,0
2636,2636,650,california,west,major market,40,-45,95,141,63,45,1514,-110,170,-50,120,1,2011-01-06,0,amaretto,0
2637,2637,650,california,west,major market,295,454,756,302,159,105,2250,410,380,560,940,2,2010-01-05,0,columbian,0
2638,2638,650,california,west,major market,368,546,910,364,178,127,2617,520,450,680,1130,2,2010-01-08,0,columbian,0
2639,2639,650,california,west,major market,511,548,904,364,166,127,2654,530,450,690,1140,2,2011-01-07,0,columbian,0
2640,2640,650,california,west,major market,40,-26,118,144,91,47,862,-120,180,-40,140,3,2010-01-01,0,decaf irish cream,1
2641,2641,650,california,west,major market,40,-27,127,154,94,50,1288,-120,190,-40,150,3,2010-01-03,0,decaf irish cream,1
2642,2642,650,california,west,major market,40,-24,139,154,93,50,3654,-100,220,-30,190,3,2011-01-10,0,decaf irish cream,1
2643,2643,650,california,west,major market,59,114,189,75,55,24,659,40,50,80,130,13,2010-01-11,1,green tea,0
2644,2644,650,california,west,major market,84,108,201,72,57,23,558,50,40,80,120,13,2011-01-01,1,green tea,0
2645,2645,650,california,west,major market,41,79,130,52,46,17,662,20,30,50,80,13,2011-01-08,1,green tea,0
2646,2646,650,california,west,major market,50,201,342,144,153,131,874,50,130,200,330,5,2011-01-06,2,caffe mocha,0
2647,2647,650,california,west,major market,259,387,678,291,128,96,1742,260,270,380,650,6,2010-01-07,2,decaf espresso,1
2648,2648,650,california,west,major market,159,139,262,95,39,26,821,100,80,120,200,8,2011-01-01,3,chamomile,1
2649,2649,650,california,west,major market,205,307,567,260,102,80,1319,200,220,270,490,9,2010-01-07,3,lemon,1
2650,2650,650,california,west,major market,104,107,213,83,42,27,623,60,70,90,160,10,2011-01-01,3,mint,1
2651,2651,650,california,west,major market,54,80,134,54,26,15,456,60,30,60,90,12,2010-01-01,1,earl grey,0
2652,2652,650,california,west,major market,47,73,123,50,26,14,589,40,30,50,80,12,2010-01-11,1,earl grey,0
2653,2653,650,california,west,major market,125,118,212,81,34,22,588,70,50,80,130,12,2011-01-09,1,earl grey,0
2654,2654,650,california,west,major market,228,261,516,260,89,72,1559,180,240,260,500,4,2011-01-05,2,caffe latte,0
2655,2655,660,missouri,central,small market,37,88,159,72,57,27,606,40,70,90,160,2,2011-01-08,0,columbian,0
2656,2656,660,missouri,central,small market,47,91,167,76,44,23,965,50,80,90,170,3,2010-01-04,0,decaf irish cream,1
2657,2657,660,missouri,central,small market,38,80,148,68,42,21,998,40,70,80,150,3,2010-01-05,0,decaf irish cream,1
2658,2658,660,missouri,central,small market,35,77,142,65,42,20,1053,70,50,80,130,3,2010-01-10,0,decaf irish cream,1
2659,2659,660,missouri,central,small market,52,80,147,68,39,21,998,40,70,80,150,3,2011-01-05,0,decaf irish cream,1
2660,2660,660,missouri,central,small market,48,77,141,65,39,20,1042,50,60,80,140,3,2011-01-06,0,decaf irish cream,1
2661,2661,660,missouri,central,small market,3,49,94,39,47,14,250,0,30,40,70,13,2011-01-12,1,green tea,0
2662,2662,660,missouri,central,small market,43,68,115,47,25,13,821,60,50,80,130,5,2010-01-04,2,caffe mocha,0
2663,2663,660,missouri,central,small market,33,55,92,37,22,10,876,40,40,60,100,5,2010-01-06,2,caffe mocha,0
2664,2664,660,missouri,central,small market,44,52,86,35,19,9,894,40,40,60,100,5,2011-01-07,2,caffe mocha,0
2665,2665,660,missouri,central,small market,45,68,114,46,23,12,777,60,50,80,130,6,2010-01-01,2,decaf espresso,1
2666,2666,660,missouri,central,small market,45,70,118,48,25,13,766,60,50,80,130,6,2010-01-03,2,decaf espresso,1
2667,2667,660,missouri,central,small market,28,47,79,32,19,8,833,80,30,80,110,6,2010-01-10,2,decaf espresso,1
2668,2668,660,missouri,central,small market,50,58,96,39,20,10,799,50,40,70,110,6,2011-01-05,2,decaf espresso,1
2669,2669,660,missouri,central,small market,40,73,125,52,77,47,313,20,40,70,110,8,2010-01-06,3,chamomile,1
2670,2670,660,missouri,central,small market,40,40,133,93,52,28,840,10,70,40,110,9,2010-01-04,3,lemon,1
2671,2671,660,missouri,central,small market,40,38,136,98,53,30,973,0,80,30,110,9,2010-01-05,3,lemon,1
2672,2672,660,missouri,central,small market,40,11,115,104,55,32,1574,-10,80,20,100,9,2010-01-09,3,lemon,1
2673,2673,660,missouri,central,small market,40,49,167,120,57,37,1334,0,100,40,140,9,2011-01-07,3,lemon,1
2674,2674,660,missouri,central,small market,40,36,65,29,45,11,215,-10,20,30,50,12,2010-01-08,1,earl grey,0
2675,2675,660,missouri,central,small market,40,36,73,29,47,11,169,-10,20,30,50,12,2011-01-01,1,earl grey,0
2676,2676,660,missouri,central,small market,40,42,80,33,45,12,162,0,20,40,60,12,2011-01-03,1,earl grey,0
2677,2677,660,missouri,central,small market,40,43,77,35,43,13,204,-10,30,30,60,12,2011-01-06,1,earl grey,0
2678,2678,660,missouri,central,small market,40,30,58,24,42,9,212,-10,20,20,40,12,2011-01-09,1,earl grey,0
2679,2679,661,california,west,major market,40,-67,86,154,66,49,1832,-150,190,-90,100,1,2011-01-07,0,amaretto,0
2680,2680,661,california,west,major market,331,362,628,272,113,89,1616,230,260,340,600,6,2011-01-06,2,decaf espresso,1
2681,2681,661,california,west,major market,133,178,301,123,45,34,947,140,100,160,260,8,2010-01-06,3,chamomile,1
2682,2682,661,california,west,major market,115,157,265,108,42,30,971,120,80,130,210,8,2010-01-10,3,chamomile,1
2683,2683,661,california,west,major market,192,288,532,244,96,75,1213,190,200,260,460,9,2010-01-06,3,lemon,1
2684,2684,661,california,west,major market,279,284,559,241,96,74,1321,170,220,260,480,9,2011-01-12,3,lemon,1
2685,2685,661,california,west,major market,140,228,456,228,88,63,1459,150,210,220,430,4,2010-01-01,2,caffe latte,0
2686,2686,682,texas,south,major market,248,245,506,207,90,64,965,220,260,300,560,2,2011-01-01,0,columbian,0
2687,2687,682,texas,south,major market,39,68,120,52,29,17,554,70,60,90,150,3,2010-01-08,0,decaf irish cream,1
2688,2688,682,texas,south,major market,30,56,99,43,26,14,531,40,50,60,110,3,2010-01-12,0,decaf irish cream,1
2689,2689,682,texas,south,major market,133,178,301,123,45,34,941,120,100,150,250,5,2010-01-08,2,caffe mocha,0
2690,2690,682,texas,south,major market,40,72,133,53,45,17,410,40,50,70,120,8,2011-01-09,3,chamomile,1
2691,2691,682,texas,south,major market,41,79,130,52,46,17,40,40,40,70,110,4,2011-01-07,2,caffe latte,0
2692,2692,682,texas,south,major market,82,110,194,72,55,23,40,50,40,70,110,4,2011-01-10,2,caffe latte,0
2693,2693,702,nevada,west,small market,40,42,76,34,45,12,197,10,40,50,90,2,2010-01-01,0,columbian,0
2694,2694,702,nevada,west,small market,40,42,75,33,46,12,190,10,40,50,90,2,2010-01-03,0,columbian,0
2695,2695,702,nevada,west,small market,40,45,81,36,46,13,212,20,40,60,100,2,2010-01-05,0,columbian,0
2696,2696,702,nevada,west,small market,0,46,82,36,46,13,236,20,40,60,100,2,2010-01-06,0,columbian,0
2697,2697,702,nevada,west,small market,1,48,86,38,47,14,248,20,40,60,100,2,2010-01-08,0,columbian,0
2698,2698,702,nevada,west,small market,2,51,91,40,49,15,244,20,50,60,110,2,2010-01-09,0,columbian,0
2699,2699,702,nevada,west,small market,40,41,79,33,46,12,193,10,40,50,90,2,2011-01-02,0,columbian,0
2700,2700,702,nevada,west,small market,40,42,80,33,46,12,190,10,40,50,90,2,2011-01-03,0,columbian,0
2701,2701,702,nevada,west,small market,40,44,84,35,46,13,197,10,40,50,90,2,2011-01-04,0,columbian,0
2702,2702,702,nevada,west,small market,40,45,80,36,43,13,212,20,40,60,100,2,2011-01-05,0,columbian,0
2703,2703,702,nevada,west,small market,0,46,81,36,43,13,236,20,40,60,100,2,2011-01-06,0,columbian,0
2704,2704,702,nevada,west,small market,40,43,82,34,45,12,240,30,40,60,100,2,2011-01-10,0,columbian,0
2705,2705,702,nevada,west,small market,1,49,94,39,48,14,250,20,40,60,100,2,2011-01-12,0,columbian,0
